UPM,NVIVI,NHOGA,AÑO,DPTO,AREA,L02,P02,P03,P04,P04A,P04B,P05C,P05P,P05M,P06,P08D,P08M,P08A,P09,A01,A01A,A02,A03,A04,A04B,A04A,A05,A07,A08,A10,A11A,A11M,A11S,A12,A13REC,A14REC,A15,A16,A17A,A17M,A17S,A18,B01REC,B02REC,B03LU,B03MA,B03MI,B03JU,B03VI,B03SA,B03DO,B04,B05,B06,B07A,B07M,B07S,B08,B09A,B09M,B09S,B10,B11,B12,B12A,B12B,B12C,B13,B14,B15,B16G,B16U,B16D,B16T,B17,B18AG,B18AU,B18BG,B18BU,B19,B20G,B20U,B20D,B20T,B21,B22,B23,B24,B25,B26,B271,B272,B28,B29,B30,B31,C01REC,C02REC,C03,C04,C05,C06,C07,C08,C09,C101,C102,C11G,C11U,C11D,C11T,C12,C13AG,C13AU,C13BG,C13BU,C14,C14A,C14B,C14C,C15,C16REC,C17REC,C18,C18A,C18B,C19,D01,D02,D03,D04,D05,E01A,E01B,E01C,E01D,E01E,E01F,E01G,E01H,E01I,E01J,E01K,E01L,E01M,ED01,ED02,ED03,ED0504,ED06C,ED08,ED09,ED10,ED11F1,ED11F1A,ED11GH1,ED11GH1A,S01A,S01B,S02,S03,S03A,S03B,S03C,S04,S05,S06,S07,S08,S09,CATE_PEA,TAMA_PEA,OCUP_PEA,RAMA_PEA,HORAB,HORABC,HORABCO,PEAD,PEAA,TIPOHOGA,FACTOR,NJEF,NCON,NPAD,NMAD,añoest,ra06ya09,e01aimde,e01bimde,e01cimde,e01dde,e01ede,e01fde,e01gde,e01hde,e01ide,e01jde,e01kde,e01lde,e01mde,e01kjde,e02bde,ingrevasode,ingrealmuerzode,ipcm,pobrezai,pobnopoi,quintili,decili,quintiai,decilai,informalidad,ID_PERSONA,PET,NIVEL_EDUCATIVO_REC,TRAMO_EDAD,INGPRINC,INGTOT,INFORMAL_LABORAL,LN_INGPRINC
30,48,1,2025,0,1,2,18,9,1,1, ,0,0,0,6,24,6,2007,5,6,1,1, , , ,1, , , , , , , , , , , , , , , , ,5,8,0,6,6,6,6,6,0,1, , ,0,1,0,2,0,1,0,6, ,2,6, , ,88,2,4,200000,3, ,800000,6, , , , ,6, , , , ,6, , ,6, ,4, , ,1,1,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,800000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,903, ,19, ,3, , , , ,7, , ,1,1, , ,6,5, , , , ,2,2,5,8,30,30,30,1,1,4,76,903, , , ,12, ,"798848,092",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1298128,14974802",3,0,2,4,2,3,1,30_48_1_2,1,3. Educación Media,15-24,798848.092,1298128.14974802,0,13.590926084019491
30,49,1,2025,0,1,2,55,3,1,1, ,0,0,1,1,4,5,1970,5,1, ,1, , , ,1, , , , , , , , , , , , , , , , ,9,8,12,12,12,12,12,12,12,1, , ,16,0,0,1,16,0,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,6, ,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,2,6,11,2000000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,306, , , , , , , , ,7, , ,3, , , , , , , , , ,4,1,9,8,84,84,84,1,1,3,67,304, , , ,6, ,"1997120,23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1347844,9600432",3,0,2,4,2,3,1,30_49_1_2,1,2. Educación Básica,50-64,1997120.23,1347844.9600432,0,14.507216815893647
44,1,1,2025,0,1,2,43,3,1,1, ,0,0,1,1,3,6,1982,5,1, ,1, , , ,1, , , , , , , , , , , , , , , , ,4,5,8,8,8,8,8,0,0,1, , ,0,8,0,7,5,0,0,1,1,2,6, , ,12,2,4,2546461,5, ,2546461,6, , , , ,6, , , , ,6, , ,6, ,3, , ,1,2,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,2546461,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,605, ,19, ,2, , , , ,1, ,1,3, , , , , , , , , ,2,7,4,5,40,40,40,1,1,3,114,302, , , ,11, ,"2537314,229",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1617189,19037356",3,0,3,5,3,5,2,44_1_1_2,1,3. Educación Media,25-49,2537314.229,1617189.19037356,0,14.746616689405874
44,2,1,2025,0,1,1,26,1,1,1, ,0,0,0,1,13,9,1998,5,1, ,1, , , ,1, , , , , , , , , , , , , , , , ,8,2,8,8,8,8,8,0,0,1, , ,1,2,0,4,1,2,0,6, ,2,6, , ,12,2,4,3200000,5, ,3200000,6, , , , ,6, , , , ,6, , ,1,500000,3, , ,1,1,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,15,1, ,1,3200000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,2404,14,19, ,2, , , , ,7, , ,3, , , , , , , , , ,2,4,8,2,40,40,40,1,1,1,110,2404,8888, , ,16, ,"3188505,747",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3188505,74712643",3,0,5,9,4,8,1,44_2_1_1,1,4. Superior / Universitaria,25-49,3188505.747,3188505.74712643,0,14.975062947150768
44,9,1,2025,0,1,1,57,1,1,1, ,0,0,0,6,12,6,1968,3,1, ,1, , , ,1, , , , , , , , , , , , , , , , ,3,8,0,0,0,0,0,12,12,1, , ,42,0,0,9,42,0,0,1,2,1,6, , ,30,5,1,3276000,5, ,3276000,6, , , , ,1,160000,5, ,160000,6, , ,6, ,1, , , , , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,40,3,6,11,3436000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,2002,7, , , , , , , ,7, , ,3, , , , , , , , , ,1,9,3,8,24,24,24,4,1,4,120,2002,8888, , ,14, ,"3423658,045",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1429887,49425287",3,0,2,4,2,4,2,44_9_1_1,1,4. Superior / Universitaria,50-64,3423658.045,1429887.49425287,0,15.04622014122138
44,11,1,2025,0,1,3,69,1,1,1, ,4,0,0,1,28,2,1956,2,1, ,1, , , ,1, , , , , , , , , , , , , , , , ,5,8,12,12,0,12,12,12,12,1, , ,29,0,0,9,29,0,0,1,4,1,6, , ,30,1,3,4000000,5, ,4000000,1,6000000,5,0, ,6, , , , ,6, , ,6, ,1, , , , , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,20,6, , ,10000000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,2405,10, , , , , , , ,7, , ,3, , , , , , , , , ,1,9,5,8,72,72,72,1,1,4,91,2405,409, , ,17, ,"9964080,459",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1991637,38793103",3,0,3,6,3,6,2,44_11_1_3,1,4. Superior / Universitaria,65+,9964080.459,1991637.38793103,0,16.1144972303015
44,11,1,2025,0,1,4,29,2,1,1, ,3,0,0,6,16,2,1996,2,6,3,1, , , ,1, , , , , , , , , , , , , , , , ,9,8,9,9,9,9,9,9,0,1, , ,15,0,0,10,6,0,0,6, ,6, , , ,88,1,4,500000,3, ,2000000,6, , , , ,1,650000,5, ,650000,6, , ,6, ,4, , , , , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,10,6, , ,2650000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,409, ,19, ,1, , , , ,7, , ,1,6, , ,1, ,1,3,1,6,6,10,9,8,54,54,54,1,1,4,91,2405, , , ,9, ,"2640481,321",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1991637,38793103",3,0,3,6,3,6,1,44_11_1_4,1,2. Educación Básica,25-49,2640481.321,1991637.38793103,0,14.786471777065096
44,11,1,2025,0,1,5,26,9,1,1, ,0,0,0,1,3,11,1998,5,6,3,1, , , ,1, , , , , , , , , , , , , , , , ,8,8,12,12,12,12,12,6,0,1, , ,6,0,0,4,0,8,0,1,1,2,6, , ,88,1,4,2650000,5, ,2650000,6, , , , ,6, , , , ,6, , ,1,200000,3, , ,2,5,2,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,2650000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,903, ,19, ,1, , , , ,1, ,1,3, , , , , , , , , ,2,4,8,8,66,66,66,1,1,4,91,2405, , , ,12, ,"2640481,321",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1991637,38793103",3,0,3,6,3,6,2,44_11_1_5,1,3. Educación Media,25-49,2640481.321,1991637.38793103,0,14.786471777065096
44,12,1,2025,0,1,1,71,1,1,1, ,2,0,0,1,8,5,1954,1,1, ,1, , , ,1, , , , , , , , , , , , , , , , ,3,6,10,10,10,10,10,0,0,1, , ,46,0,0,2,40,0,0,6, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1,1,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,10,3,6,1,3500000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,606, , , , , , , , ,7, , ,1,6,6, ,1, ,1,9,6,6,3,2,3,6,50,50,50,1,1,2,72,606,606, , ,12, ,"3487428,16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2856369,73180076",3,0,4,8,4,8,2,44_12_1_1,1,3. Educación Media,65+,3487428.16,2856369.73180076,0,15.064675105616436
44,12,1,2025,0,1,3,33,3,1,1, ,0,1,2,1,17,12,1991,5,6,1,1, , , ,1, , , , , , , , , , , , , , , , ,3,6,9,9,9,9,9,0,0,1, , ,10,0,0,6,2,0,0,1,1,2,6, , ,12,2,4,2650000,5, ,2650000,6, , , , ,6, , , , ,6, , ,1,200000,3, , ,1,6,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,2650000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,903, ,19, ,2, , , , ,1, ,1,1,1, , ,1, ,1,1,1,6,2,6,3,6,45,45,45,1,1,2,72,606, ,606,8888,12, ,"2640481,321",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2856369,73180076",3,0,4,8,4,8,2,44_12_1_3,1,3. Educación Media,25-49,2640481.321,2856369.73180076,0,14.786471777065096
44,33,1,2025,0,1,1,69,1,1,1, ,2,0,0,1,11,11,1955,1,1, ,1, , , ,1, , , , , , , , , , , , , , , , ,5,5,8,8,8,8,8,8,8,1, , ,50,0,0,2,50,0,0,6, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,6, ,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,3500000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,606, , , , , , , , ,1,4,5,1,1, , ,6,5, , , , ,3,2,5,5,56,56,56,1,1,2,81,606,2405, , ,12, ,"3487428,16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6426831,89655171",3,0,5,10,5,10,1,44_33_1_1,1,3. Educación Media,65+,3487428.16,6426831.89655171,0,15.064675105616436
44,33,1,2025,0,1,2,59,2,1,1, ,1,0,0,6,11,7,1966,1,6,1,1, , , ,1, , , , , , , , , , , , , , , , ,4,5,8,8,8,8,8,0,0,1, , ,20,0,0,7,20,0,0,1,1,2,1,2, ,30,2,4,7500000,5, ,7500000,6, , , , ,6, , , , ,6, , ,6, ,1, , ,1,2,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,7500000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,2405,1, , , , , , , ,3,1,1,1,1, , ,6,5, , , , ,2,7,4,5,40,40,40,1,1,2,81,606, , , ,17, ,"7473060,344",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6426831,89655171",3,0,5,10,5,10,2,44_33_1_2,1,4. Superior / Universitaria,50-64,7473060.344,6426831.89655171,0,15.826815157816263
44,33,1,2025,0,1,3,30,3,1,1, ,0,1,2,6,17,7,1995,5,6,1,1, , , ,1, , , , , , , , , , , , , , , , ,3,8,8,8,8,8,8,8,0,1, , ,3,0,0,5,3,0,0,1,1,2,6, , ,12,1,4,5000000,5, ,5000000,6, , , , ,6, , , , ,6, , ,6, ,1, , ,1,2,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,5000000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,2405,1,19, ,1, , , , ,1, ,1,3, , , , , , , , , ,2,5,3,8,48,48,48,1,1,2,81,606, ,606,8888,17, ,"4982040,229",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6426831,89655171",3,0,5,10,5,10,2,44_33_1_3,1,4. Superior / Universitaria,25-49,4982040.229,6426831.89655171,0,15.421350049641191
44,64,1,2025,0,1,1,43,1,1,1, ,2,0,0,6,13,9,1981,1,1, ,1, , , ,2, , , , , , , , , , , , , , , , ,5,5,7,7,7,7,7,0,0,1, , ,5,0,0,2,5,0,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1,1,1,1,3,8,10,1, ,1,6, ,4,1, , , , , , , , , , , ,1,1,1,0, , , , , , ,6, ,6, , ,2000000,1500000,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,606, ,19, ,1, , , , ,7, , ,1,6, , ,6,5, , , , ,4,2,5,5,35,45,45,1,1,2,100,606,306, , ,12, ,"1992816,091","1494612,068",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1386667,86398467",3,0,2,4,2,4,2,44_64_1_1,1,3. Educación Media,25-49,1992816.091,1386667.86398467,0,14.505059317465955
44,64,1,2025,0,1,2,42,2,1,1, ,1,0,0,1,20,7,1982,1,6,1,1, , , ,1, , , , , , , , , , , , , , , , ,9,7,8,8,8,8,8,8,0,1, , ,10,0,0,3,1,0,0,1,1,2,6, , ,12,1,4,2850000,5, ,2850000,6, , , , ,6, , , , ,6, , ,6, ,1, , ,1,1,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,2850000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,306, ,19, ,6, , , , ,1, ,1,2, , , ,1, ,1,1,1,6,2,3,9,7,48,48,48,1,1,2,100,606, , , ,6, ,"2839762,931",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1386667,86398467",3,0,2,4,2,4,2,44_64_1_2,1,2. Educación Básica,25-49,2839762.931,1386667.86398467,0,14.859231131653157
44,64,1,2025,0,1,3,21,3,1,1, ,0,2,1,1,11,7,2004,5,6,1,1, , , ,1, , , , , , , , , , , , , , , , ,9,5,6,6,6,6,6,6,0,1, , ,1,0,0,3,1,0,0,6, ,2,6, , ,88,1,4,2000000,5, ,2000000,6, , , , ,6, , , , ,6, , ,6, ,4, , ,1,5,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,2000000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,2403,14,16,1, , , , , ,7, , ,1,1, , ,6,5, , , , ,2,3,9,5,36,36,36,1,1,2,100,606, ,8888,606,15, ,"1992816,091",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1386667,86398467",3,0,2,4,2,4,1,44_64_1_3,1,4. Superior / Universitaria,15-24,1992816.091,1386667.86398467,0,14.505059317465955
59,3,1,2025,0,1,1,44,1,1,1, ,0,0,0,6,18,8,1980,6,1, ,1, , , ,2, , , , , , , , , , , , , , , , ,2,6,6,6,5,5,6,5,0,1, , ,15,0,0,3,3,0,0,6, ,2,6, , ,12,1,4,4000000,5, ,4000000,6, , , , ,6, , , , ,6, , ,6, ,3, , ,1,2,1,1,2,7,10,1, ,1,6, ,4,1, , , , , , , , , , , ,1,1,1,0, , , , , , ,6, ,6, , ,4000000,2500000,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,2405,1,19, ,2, , , , ,2, , ,3, , , , , , , , , ,2,3,2,6,33,43,43,1,1,4,81,2405,8888, , ,17, ,4000000,2500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4666666,66666667",3,0,5,10,5,10,1,59_3_1_1,1,4. Superior / Universitaria,25-49,4000000.0,4666666.66666667,0,15.201804919084164
59,3,1,2025,0,1,2,51,9,1,1, ,0,0,0,6,10,5,1973,5,6,1,1, , , ,1, , , , , , , , , , , , , , , , ,4,8,6,6,6,6,6,0,0,1, , ,15,0,0,8,28,0,0,1,2,1,1,2, ,30,2,4,6000000,5, ,6000000,6, , , , ,6, , , , ,6, , ,6, ,1, , , , , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,6000000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,606, , , , , , , , ,3, , ,3, , , , , , , , , ,1,8,4,8,30,30,30,1,1,4,81,2405, , , ,12, ,6000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4666666,66666667",3,0,5,10,5,10,2,59_3_1_2,1,3. Educación Media,50-64,6000000.0,4666666.66666667,0,15.60727002719233
59,9,1,2025,0,1,1,37,1,1,1, ,0,0,0,1,3,9,1987,5,1, ,1, , , ,1, , , , , , , , , , , , , , , , ,4,8,0,12,12,0,12,0,0,1, , ,10,8,0,9,10,8,0,1,4,1,6, , ,30,4,4,4500000,5, ,4500000,6, , , , ,6, , , , ,6, , ,6, ,1, , , , , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,4500000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,1003, ,19, ,1, , , , ,7, , ,3, , , , , , , , , ,1,9,4,8,36,36,36,1,1,3,73,1003,8888, , ,12, ,4500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1766076,66666667",3,0,3,6,3,5,2,59_9_1_1,1,3. Educación Media,25-49,4500000.0,1766076.66666667,0,15.319587954740548
59,10,1,2025,0,1,1,55,1,1,1, ,2,0,0,1,17,1,1970,2,6,2,1, , , ,1, , , , , , , , , , , , , , , , ,3,8,8,8,8,8,8,0,0,1, , ,1,0,0,11,10,0,0,1,4,1,6, , ,18,2,1,3000000,5, ,3000000,6, , , , ,6, , , , ,6, , ,1,150000,1, , , , , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,3000000,0,0,800000,0,0,0,0,0,0,0,0,0,0.0,1,1,2405,1, , , , , , , ,7, , ,3, , , , , , , , , ,1,11,3,8,40,40,40,1,1,4,76,2405,606, , ,17, ,3000000,0,0,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,"2125499,55648925",3,0,4,7,3,6,2,59_10_1_1,1,4. Superior / Universitaria,50-64,3000000.0,2125499.55648925,0,14.914122846632385
59,10,1,2025,0,1,2,53,2,1,1, ,1,0,0,6,3,6,1971,2,1, ,1, , , ,1, , , , , , , , , , , , , , , , ,9,8,8,8,8,8,8,0,0,1, , ,0,3,0,7,0,3,0,6, ,1,6, , ,88,2,4,2700000,5, ,2700000,6, , , , ,6, , , , ,6, , ,1,100000,3, , , , , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,2700000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,606, , , , , , , , ,7, , ,3, , , , , , , , , ,1,7,9,8,40,40,40,1,1,4,76,2405, , , ,12, ,2700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2125499,55648925",3,0,4,7,3,6,1,59_10_1_2,1,3. Educación Media,50-64,2700000.0,2125499.55648925,0,14.808762330974558
59,10,1,2025,0,1,3,19,3,1,1, ,5,1,2,6,6,9,2005,2,1, ,1, , , ,1, , , , , , , , , , , , , , , , ,5,8,8,8,8,8,8,0,0,1, , ,0,2,0,10,0,2,0,6, ,6, , , ,88,2,4,600000,5, ,600000,6, , , , ,6, , , , ,6, , ,6, ,4, , , , , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,1, ,1,600000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,901, ,3,1, ,6,6,1,1,7, , ,3, , , , , , , , , ,6,10,5,8,40,40,40,1,1,4,76,2405, ,2405,8888,10, ,600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160474,"2125499,55648925",3,0,4,7,3,6,1,59_10_1_3,1,3. Educación Media,15-24,600000.0,2125499.55648925,0,13.304684934198283
59,10,1,2025,0,1,5,27,6,1,1, ,3,0,0,1,4,4,1998,2,6,3,1, , , ,2, , , , , , , , , , , , , , , , ,9,5,3,3,3,3,3,0,0,1, , ,4,0,0,2,4,0,0,6, ,2,6, , ,88,2,4,100000,2,20,2000000,6, , , , ,1,50000,2,20,1000000,6, , ,6, ,1, , ,6, ,6,1,9,5,14,1, ,2,6, ,2, , ,120000,2,28,3360000,6, , , , ,3,6, ,6,0, , , , , , ,6, ,6, , ,3000000,3360000,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,903, ,19, ,2, , , , ,7, , ,3, , , , , , , , , ,2,2,9,5,15,29,29,1,1,4,76,2405, , , ,12, ,3000000,3360000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2125499,55648925",3,0,4,7,3,6,1,59_10_1_5,1,3. Educación Media,25-49,3000000.0,2125499.55648925,0,14.914122846632385
59,32,1,2025,0,1,1,68,1,1,1, ,0,0,0,6,11,8,1956,5,1, ,1, , , ,1, , , , , , , , , , , , , , , , ,5,8,10,10,10,10,10,6,0,1, , ,0,1,0,1,0,1,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,6, ,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,500000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,306, , , , , , , , ,7, , ,1,2, , ,1, ,1,3,1,6,4,1,5,8,56,56,56,1,1,4,67,306,8888, , ,6, ,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1616666,66666667",3,0,3,5,3,5,1,59_32_1_1,1,2. Educación Básica,65+,500000.0,1616666.66666667,0,13.122363377404328
59,32,1,2025,0,1,2,27,3,1,1, ,0,0,1,6,14,9,1997,5,6,1,1, , , ,1, , , , , , , , , , , , , , , , ,9,7,8,8,8,8,8,8,0,1, , ,0,1,0,11,0,1,0,6, ,2,6, , ,88,1,4,120000,2,24,2880000,6, , , , ,1,30000,2,24,720000,6, , ,6, ,4, , ,6, ,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,3600000,0,0,0,0,0,750000,0,0,0,0,0,0,0.0,1,1,2401,14,19, ,1, , , , ,7, , ,3, , , , , , , , , ,2,11,9,7,48,48,48,1,1,4,67,306, , , ,13, ,3600000,0,0,0,0,0,750000,0,0,0,0,0,0,0,0,0,0,"1616666,66666667",3,0,3,5,3,5,1,59_32_1_2,1,4. Superior / Universitaria,25-49,3600000.0,1616666.66666667,0,15.096444403426338
59,33,1,2025,0,1,1,66,1,1,1, ,0,0,0,6,7,9,1958,5,1, ,1, , , ,1, , , , , , , , , , , , , , , , ,9,8,4,0,5,0,5,0,0,1, , ,40,0,0,10,0,6,0,6, ,6, , , ,88,4,4,600000,3, ,2400000,6, , , , ,6, , , , ,6, , ,6, ,4, , , , , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,2400000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,306, , , , , , , , ,7, , ,3, , , , , , , , , ,6,10,9,8,14,14,14,1,1,3,63,306,8888, , ,6, ,2400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2600000,3,0,4,8,4,7,1,59_33_1_1,1,2. Educación Básica,65+,2400000.0,2600000.0,0,14.690979295318174
59,33,1,2025,0,1,2,46,3,1,1, ,0,0,1,6,6,10,1978,5,6,1,1, , , ,1, , , , , , , , , , , , , , , , ,4,5,8,8,8,8,8,5,0,1, , ,10,0,0,5,0,6,0,6, ,2,6, , ,88,1,4,2800000,5, ,2800000,6, , , , ,6, , , , ,6, , ,6, ,3, , ,1,5,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,10,1, ,1,2800000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,706, ,19, ,1, , , , ,7, , ,3, , , , , , , , , ,2,5,4,5,45,45,45,1,1,3,63,306, , , ,12, ,2800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2600000,3,0,4,8,4,7,1,59_33_1_2,1,3. Educación Media,25-49,2800000.0,2600000.0,0,14.845129975145433
59,36,1,2025,0,1,1,50,1,1,1, ,0,0,0,6,9,5,1974,5,1, ,1, , , ,1, , , , , , , , , , , , , , , , ,9,8,5,5,5,5,5,0,0,1, , ,20,0,0,10,0,10,0,6, ,6, , , ,88,2,4,350000,3, ,1400000,6, , , , ,6, , , , ,6, , ,6, ,4, , , , , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,1, ,1,1400000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,503, ,19, ,14, , , , ,7, , ,1,6, , ,6,6, , , , ,6,10,9,8,25,25,25,1,1,3,84,503,8888, , ,9, ,1400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000000,3,0,3,6,3,6,1,59_36_1_1,1,2. Educación Básica,50-64,1400000.0,2000000.0,0,14.151982794585487
59,36,1,2025,0,1,2,32,3,1,1, ,0,0,1,1,23,2,1993,5,6,1,1, , , ,1, , , , , , , , , , , , , , , , ,9,4,9,9,9,9,9,5,0,1, , ,5,0,0,3,0,6,0,6, ,2,6, , ,88,1,4,1300000,4, ,2600000,6, , , , ,6, , , , ,6, , ,6, ,3, , ,1,1,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,2,1,2,2600000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,306, ,19, ,2, , , , ,7, , ,3, , , , , , , , , ,2,3,9,4,50,50,50,1,1,3,84,503, , , ,6, ,2600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000000,3,0,3,6,3,6,1,59_36_1_2,1,2. Educación Básica,25-49,2600000.0,2000000.0,0,14.77102200299171
59,39,1,2025,0,1,1,59,1,1,1, ,0,0,0,6,26,1,1966,5,1, ,1, , , ,1, , , , , , , , , , , , , , , , ,7,2,0,0,0,3,0,0,0,1, , ,15,0,0,1,15,0,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,6, ,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,240000,0,0,0,0,1300000,0,0,0,0,0,0,0,0.0,1,1,306, , , , , , , , ,7, , ,3, , , , , , , , , ,4,1,7,2,3,3,3,1,1,1,61,306,8888, , ,6, ,240000,0,0,0,0,1300000,0,0,0,0,0,0,0,"124933,333",0,0,0,"1664933,33333333",3,0,3,5,3,5,1,59_39_1_1,1,2. Educación Básica,50-64,240000.0,1664933.33333333,0,12.388394202324129
